"scenario","replicate","n_sightings","last_sighting","method","prior","alpha","threshold","estimated_year","date_error","absolute_date_error","no_threshold_crossing","final_probability"
"increasing observation effort",34,9,2004,"Effort_fixed_alpha","uniform",1.2,0.5,2011,6,6,FALSE,0.0619782760436872
"increasing observation effort",34,9,2004,"Effort_fixed_alpha","uniform",1.5,0.5,2010,5,5,FALSE,0.0206756928139889
"increasing observation effort",34,9,2004,"Effort_fixed_alpha","uniform",1.8,0.5,2009,4,4,FALSE,0.00641405147511721
"increasing observation effort",34,9,2004,"Solow_te_median","uniform",1,-1,2006,1,1,FALSE,-1
"increasing observation effort",34,9,2004,"Solow_te_median","earlier_beta_1_2",1,-1,2006,1,1,FALSE,-1
"increasing observation effort",34,9,2004,"Solow_te_median","later_beta_2_1",1,-1,2006,1,1,FALSE,-1
"increasing observation effort",34,9,2004,"Effort_te_median","uniform",0.6,-1,2007,2,2,FALSE,-1
"increasing observation effort",34,9,2004,"Effort_te_median","uniform",1,-1,2006,1,1,FALSE,-1
"increasing observation effort",34,9,2004,"Effort_te_median","uniform",1.5,-1,2005,0,0,FALSE,-1
"increasing observation effort",34,9,2004,"Effort_te_median","uniform",1.8,-1,2005,0,0,FALSE,-1
"increasing observation effort",35,12,2004,"Solow","uniform",1,0.3,2013,8,8,FALSE,0.0385105256249653
"increasing observation effort",35,12,2004,"Solow","earlier_beta_1_2",1,0.3,2015,10,10,FALSE,0.0553786201711259
"increasing observation effort",35,12,2004,"Solow","later_beta_2_1",1,0.3,2011,6,6,FALSE,0.0295191245653289
"increasing observation effort",35,12,2004,"Solow","uniform",1,0.4,2012,7,7,FALSE,0.0385105256249653
"increasing observation effort",35,12,2004,"Solow","earlier_beta_1_2",1,0.4,2014,9,9,FALSE,0.0553786201711259
"increasing observation effort",35,12,2004,"Solow","later_beta_2_1",1,0.4,2010,5,5,FALSE,0.0295191245653289
"increasing observation effort",35,12,2004,"Solow","uniform",1,0.5,2011,6,6,FALSE,0.0385105256249653
"increasing observation effort",35,12,2004,"Solow","earlier_beta_1_2",1,0.5,2013,8,8,FALSE,0.0553786201711259
"increasing observation effort",35,12,2004,"Solow","later_beta_2_1",1,0.5,2009,4,4,FALSE,0.0295191245653289
"increasing observation effort",35,12,2004,"Solow","uniform",1,0.6,2010,5,5,FALSE,0.0385105256249653
"increasing observation effort",35,12,2004,"Solow","earlier_beta_1_2",1,0.6,2012,7,7,FALSE,0.0553786201711259
"increasing observation effort",35,12,2004,"Solow","later_beta_2_1",1,0.6,2008,3,3,FALSE,0.0295191245653289
"increasing observation effort",35,12,2004,"Effort_fixed_alpha","uniform",0.6,0.5,2013,8,8,FALSE,0.214243824041151
"increasing observation effort",35,12,2004,"Effort_fixed_alpha","uniform",0.8,0.5,2012,7,7,FALSE,0.097185220357464
"increasing observation effort",35,12,2004,"Effort_fixed_alpha","uniform",1,0.5,2011,6,6,FALSE,0.0385105256277249
"increasing observation effort",35,12,2004,"Effort_fixed_alpha","uniform",1.2,0.5,2010,5,5,FALSE,0.0140810617040632
"increasing observation effort",35,12,2004,"Effort_fixed_alpha","uniform",1.5,0.5,2009,4,4,FALSE,0.00286976003348115
"increasing observation effort",35,12,2004,"Effort_fixed_alpha","uniform",1.8,0.5,2008,3,3,FALSE,0.000554056398950379
"increasing observation effort",35,12,2004,"Solow_te_median","uniform",1,-1,2006,1,1,FALSE,-1
"increasing observation effort",35,12,2004,"Solow_te_median","earlier_beta_1_2",1,-1,2005,0,0,FALSE,-1
"increasing observation effort",35,12,2004,"Solow_te_median","later_beta_2_1",1,-1,2006,1,1,FALSE,-1
"increasing observation effort",35,12,2004,"Effort_te_median","uniform",0.6,-1,2007,2,2,FALSE,-1
"increasing observation effort",35,12,2004,"Effort_te_median","uniform",1,-1,2006,1,1,FALSE,-1
"increasing observation effort",35,12,2004,"Effort_te_median","uniform",1.5,-1,2005,0,0,FALSE,-1
"increasing observation effort",35,12,2004,"Effort_te_median","uniform",1.8,-1,2005,0,0,FALSE,-1
"increasing observation effort",36,8,2004,"Solow","uniform",1,0.3,2017,12,12,FALSE,0.167775378739336
"increasing observation effort",36,8,2004,"Solow","earlier_beta_1_2",1,0.3,2019,14,14,FALSE,0.243336035218825
"increasing observation effort",36,8,2004,"Solow","later_beta_2_1",1,0.3,2014,9,9,FALSE,0.128022010050794
"increasing observation effort",36,8,2004,"Solow","uniform",1,0.4,2015,10,10,FALSE,0.167775378739336
"increasing observation effort",36,8,2004,"Solow","earlier_beta_1_2",1,0.4,2018,13,13,FALSE,0.243336035218825
"increasing observation effort",36,8,2004,"Solow","later_beta_2_1",1,0.4,2012,7,7,FALSE,0.128022010050794
"increasing observation effort",36,8,2004,"Solow","uniform",1,0.5,2013,8,8,FALSE,0.167775378739336
"increasing observation effort",36,8,2004,"Solow","earlier_beta_1_2",1,0.5,2016,11,11,FALSE,0.243336035218825
"increasing observation effort",36,8,2004,"Solow","later_beta_2_1",1,0.5,2011,6,6,FALSE,0.128022010050794
"increasing observation effort",36,8,2004,"Solow","uniform",1,0.6,2011,6,6,FALSE,0.167775378739336
"increasing observation effort",36,8,2004,"Solow","earlier_beta_1_2",1,0.6,2015,10,10,FALSE,0.243336035218825
"increasing observation effort",36,8,2004,"Solow","later_beta_2_1",1,0.6,2009,4,4,FALSE,0.128022010050794
"increasing observation effort",36,8,2004,"Effort_fixed_alpha","uniform",0.6,0.5,2017,12,12,FALSE,0.389078359524375
"increasing observation effort",36,8,2004,"Effort_fixed_alpha","uniform",0.8,0.5,2014,9,9,FALSE,0.267651303927499
"increasing observation effort",36,8,2004,"Effort_fixed_alpha","uniform",1,0.5,2013,8,8,FALSE,0.167775378916567
"increasing observation effort",36,8,2004,"Effort_fixed_alpha","uniform",1.2,0.5,2012,7,7,FALSE,0.0971852203574642
"increasing observation effort",36,8,2004,"Effort_fixed_alpha","uniform",1.5,0.5,2011,6,6,FALSE,0.0385105256277249
"increasing observation effort",36,8,2004,"Effort_fixed_alpha","uniform",1.8,0.5,2010,5,5,FALSE,0.0140810617040632
"increasing observation effort",36,8,2004,"Solow_te_median","uniform",1,-1,2006,1,1,FALSE,-1
"increasing observation effort",36,8,2004,"Solow_te_median","earlier_beta_1_2",1,-1,2006,1,1,FALSE,-1
"increasing observation effort",36,8,2004,"Solow_te_median","later_beta_2_1",1,-1,2007,2,2,FALSE,-1
"increasing observation effort",36,8,2004,"Effort_te_median","uniform",0.6,-1,2008,3,3,FALSE,-1
"increasing observation effort",36,8,2004,"Effort_te_median","uniform",1,-1,2006,1,1,FALSE,-1
"increasing observation effort",36,8,2004,"Effort_te_median","uniform",1.5,-1,2006,1,1,FALSE,-1
"increasing observation effort",36,8,2004,"Effort_te_median","uniform",1.8,-1,2005,0,0,FALSE,-1
"increasing observation effort",37,9,2003,"Solow","uniform",1,0.3,2014,9,9,FALSE,0.0882156524090715
"increasing observation effort",37,9,2003,"Solow","earlier_beta_1_2",1,0.3,2016,11,11,FALSE,0.121819398902587
"increasing observation effort",37,9,2003,"Solow","later_beta_2_1",1,0.3,2012,7,7,FALSE,0.0691427118070802
"increasing observation effort",37,9,2003,"Solow","uniform",1,0.4,2012,7,7,FALSE,0.0882156524090715
"increasing observation effort",37,9,2003,"Solow","earlier_beta_1_2",1,0.4,2015,10,10,FALSE,0.121819398902587
"increasing observation effort",37,9,2003,"Solow","later_beta_2_1",1,0.4,2010,5,5,FALSE,0.0691427118070802
"increasing observation effort",37,9,2003,"Solow","uniform",1,0.5,2011,6,6,FALSE,0.0882156524090715
"increasing observation effort",37,9,2003,"Solow","earlier_beta_1_2",1,0.5,2014,9,9,FALSE,0.121819398902587
"increasing observation effort",37,9,2003,"Solow","later_beta_2_1",1,0.5,2009,4,4,FALSE,0.0691427118070802
"increasing observation effort",37,9,2003,"Solow","uniform",1,0.6,2009,4,4,FALSE,0.0882156524090715
"increasing observation effort",37,9,2003,"Solow","earlier_beta_1_2",1,0.6,2013,8,8,FALSE,0.121819398902587
"increasing observation effort",37,9,2003,"Solow","later_beta_2_1",1,0.6,2008,3,3,FALSE,0.0691427118070802
"increasing observation effort",37,9,2003,"Effort_fixed_alpha","uniform",0.6,0.5,2014,9,9,FALSE,0.297003892301891
"increasing observation effort",37,9,2003,"Effort_fixed_alpha","uniform",0.8,0.5,2012,7,7,FALSE,0.171711006681176
"increasing observation effort",37,9,2003,"Effort_fixed_alpha","uniform",1,0.5,2011,6,6,FALSE,0.0882156524116602
"increasing observation effort",37,9,2003,"Effort_fixed_alpha","uniform",1.2,0.5,2010,5,5,FALSE,0.0416317073335046
"increasing observation effort",37,9,2003,"Effort_fixed_alpha","uniform",1.5,0.5,2009,4,4,FALSE,0.0122416276797763
"increasing observation effort",37,9,2003,"Effort_fixed_alpha","uniform",1.8,0.5,2008,3,3,FALSE,0.00336841838718026
"increasing observation effort",37,9,2003,"Solow_te_median","uniform",1,-1,2005,0,0,FALSE,-1
"increasing observation effort",37,9,2003,"Solow_te_median","earlier_beta_1_2",1,-1,2005,0,0,FALSE,-1
"increasing observation effort",37,9,2003,"Solow_te_median","later_beta_2_1",1,-1,2005,0,0,FALSE,-1
"increasing observation effort",37,9,2003,"Effort_te_median","uniform",0.6,-1,2006,1,1,FALSE,-1
"increasing observation effort",37,9,2003,"Effort_te_median","uniform",1,-1,2005,0,0,FALSE,-1
"increasing observation effort",37,9,2003,"Effort_te_median","uniform",1.5,-1,2004,-1,1,FALSE,-1
"increasing observation effort",37,9,2003,"Effort_te_median","uniform",1.8,-1,2004,-1,1,FALSE,-1
"increasing observation effort",38,9,2004,"Solow","uniform",1,0.3,2015,10,10,FALSE,0.120233099376469
"increasing observation effort",38,9,2004,"Solow","earlier_beta_1_2",1,0.3,2018,13,13,FALSE,0.175019339888923
"increasing observation effort",38,9,2004,"Solow","later_beta_2_1",1,0.3,2013,8,8,FALSE,0.0915692197244083
"increasing observation effort",38,9,2004,"Solow","uniform",1,0.4,2014,9,9,FALSE,0.120233099376469
"increasing observation effort",38,9,2004,"Solow","earlier_beta_1_2",1,0.4,2016,11,11,FALSE,0.175019339888923
"increasing observation effort",38,9,2004,"Solow","later_beta_2_1",1,0.4,2012,7,7,FALSE,0.0915692197244083
"increasing observation effort",38,9,2004,"Solow","uniform",1,0.5,2012,7,7,FALSE,0.120233099376469
"increasing observation effort",38,9,2004,"Solow","earlier_beta_1_2",1,0.5,2015,10,10,FALSE,0.175019339888923
"increasing observation effort",38,9,2004,"Solow","later_beta_2_1",1,0.5,2010,5,5,FALSE,0.0915692197244083
"increasing observation effort",38,9,2004,"Solow","uniform",1,0.6,2011,6,6,FALSE,0.120233099376469
"increasing observation effort",38,9,2004,"Solow","earlier_beta_1_2",1,0.6,2014,9,9,FALSE,0.175019339888923
"increasing observation effort",38,9,2004,"Solow","later_beta_2_1",1,0.6,2009,4,4,FALSE,0.0915692197244083
"increasing observation effort",38,9,2004,"Effort_fixed_alpha","uniform",0.6,0.5,2016,11,11,FALSE,0.342005172296748
"increasing observation effort",38,9,2004,"Effort_fixed_alpha","uniform",0.8,0.5,2013,8,8,FALSE,0.214243824041151
"increasing observation effort",38,9,2004,"Effort_fixed_alpha","uniform",1,0.5,2012,7,7,FALSE,0.120233099378768
"increasing observation effort",38,9,2004,"Effort_fixed_alpha","uniform",1.2,0.5,2011,6,6,FALSE,0.0619782760436872
"increasing observation effort",38,9,2004,"Effort_fixed_alpha","uniform",1.5,0.5,2010,5,5,FALSE,0.0206756928139889
